track,proj,blk,stk,dist,reg,ten,floor,date,base_sqft,ph_sqft,extra,extra_pct,n_base,base_price,ph_price,base_psf,ph_psf,void_psf,ratio,headline_drop
newsale,THE GARDEN RESIDENCES,7 SERANGOON NORTH VIEW,36,19,North East Region,LH,15,2020-10-27,689,829,140,0.203,7,1115920,1243500,1620,1500,912,0.5629,-0.0738
newsale,THE GARDEN RESIDENCES,9 SERANGOON NORTH VIEW,37,19,North East Region,LH,15,2020-11-14,689,829,140,0.203,12,1184951,1243500,1720,1500,418,0.2433,-0.1278
newsale,THE GARDEN RESIDENCES,9 SERANGOON NORTH VIEW,38,19,North East Region,LH,15,2020-06-26,904,1163,258,0.286,10,1494369,1634600,1653,1406,543,0.3284,-0.1492
newsale,THE GARDEN RESIDENCES,9 SERANGOON NORTH VIEW,41,19,North East Region,LH,15,2020-09-27,614,732,118,0.193,7,1064671,1088600,1735,1487,202,0.1165,-0.1429
newsale,THE GARDEN RESIDENCES,9 SERANGOON NORTH VIEW,42,19,North East Region,LH,15,2020-02-25,797,1044,248,0.311,9,1370393,1442600,1720,1382,292,0.1695,-0.1969
newsale,THE GARDEN RESIDENCES,9 SERANGOON NORTH VIEW,43,19,North East Region,LH,15,2020-02-29,797,1044,248,0.311,8,1294500,1443600,1625,1383,602,0.3706,-0.1492
newsale,THE GARDEN RESIDENCES,9 SERANGOON NORTH VIEW,44,19,North East Region,LH,15,2020-09-08,689,829,140,0.203,5,1109707,1166000,1611,1407,402,0.2497,-0.1267
newsale,THE GAZANIA,7 HOW SUN DRIVE,10,19,North East Region,FH,5,2022-08-31,1292,1851,560,0.433,3,2824252,3628000,2186,1960,1436,0.6567,-0.1038
newsale,THE GAZANIA,7 HOW SUN DRIVE,11,19,North East Region,FH,5,2023-02-22,1259,1808,549,0.436,3,2900556,3708208,2303,2051,1471,0.6388,-0.1097
newsale,THE GLADES,12 BEDOK RISE,38,16,East Region,LH,12,2015-05-31,452,667,215,0.476,3,764286,799900,1691,1199,165,0.0979,-0.291
newsale,THE GLADES,12 BEDOK RISE,45,16,East Region,LH,12,2015-10-10,570,689,118,0.208,3,821944,850000,1441,1234,237,0.1645,-0.1436
newsale,THE GLADES,2 BEDOK RISE,01,16,East Region,LH,10,2016-05-23,689,883,194,0.281,6,998454,1072000,1449,1215,380,0.2619,-0.162
newsale,THE GLADES,2 BEDOK RISE,02,16,East Region,LH,10,2016-02-29,840,1044,205,0.244,3,1280000,1272000,1525,1218,-39,-0.0257,-0.2009
newsale,THE GLADES,20 BEDOK RISE,59,16,East Region,LH,12,2016-10-10,506,710,205,0.404,9,745472,826000,1474,1163,394,0.2672,-0.2109
newsale,THE GLADES,20 BEDOK RISE,64,16,East Region,LH,12,2016-05-13,861,1055,194,0.225,10,1182810,1238000,1374,1174,285,0.2074,-0.1456
newsale,THE GLADES,20 BEDOK RISE,65,16,East Region,LH,12,2016-01-09,840,1044,205,0.244,5,1116624,1300000,1330,1245,897,0.6742,-0.0638
newsale,THE GLADES,4 BEDOK RISE,13,16,East Region,LH,10,2016-02-02,689,861,172,0.25,7,998580,1022300,1450,1187,138,0.095,-0.181
newsale,THE HILL @ONE-NORTH,15 SLIM BARRACKS RISE,01,05,Central Region,LH,11,2025-09-30,753,947,194,0.257,4,1904957,1963675,2528,2073,303,0.1199,-0.18
newsale,THE HILL @ONE-NORTH,15 SLIM BARRACKS RISE,02,05,Central Region,LH,11,2026-01-30,1044,1227,183,0.175,5,2578262,2650000,2469,2160,392,0.1588,-0.1254
newsale,THE HILL @ONE-NORTH,15 SLIM BARRACKS RISE,03,05,Central Region,LH,11,2024-09-16,1227,1410,183,0.149,5,3157920,3245000,2573,2301,476,0.1849,-0.1058
newsale,THE HILL @ONE-NORTH,15 SLIM BARRACKS RISE,04,05,Central Region,LH,11,2025-10-13,732,893,161,0.221,6,1848938,1892013,2526,2118,267,0.1056,-0.1616
newsale,THE HILL @ONE-NORTH,15 SLIM BARRACKS RISE,05,05,Central Region,LH,11,2025-05-14,786,958,172,0.219,5,2041855,2098020,2599,2190,326,0.1255,-0.1572
newsale,THE HILL @ONE-NORTH,15 SLIM BARRACKS RISE,06,05,Central Region,LH,11,2024-12-20,947,1109,161,0.17,7,2445512,2519000,2582,2272,455,0.1763,-0.12
newsale,THE HILL @ONE-NORTH,15 SLIM BARRACKS RISE,07,05,Central Region,LH,11,2025-06-27,980,1141,161,0.165,7,2399589,2487380,2450,2180,544,0.222,-0.1101
newsale,THE HILL @ONE-NORTH,15 SLIM BARRACKS RISE,09,05,Central Region,LH,11,2025-10-15,764,947,183,0.239,7,1929693,1983888,2525,2094,296,0.1173,-0.1705
newsale,THE HILL @ONE-NORTH,17 SLIM BARRACKS RISE,10,05,Central Region,LH,11,2025-10-19,775,936,161,0.208,5,1946750,1997363,2512,2133,313,0.1248,-0.1509
newsale,THE HILL @ONE-NORTH,17 SLIM BARRACKS RISE,11,05,Central Region,LH,11,2025-09-03,1066,1259,194,0.182,4,2705551,2769800,2539,2199,332,0.1306,-0.1338
newsale,THE HILL @ONE-NORTH,17 SLIM BARRACKS RISE,16,05,Central Region,LH,11,2025-05-28,1023,1195,172,0.168,7,2522505,2629000,2467,2200,618,0.2507,-0.108
newsale,THE HILL @ONE-NORTH,17 SLIM BARRACKS RISE,17,05,Central Region,LH,11,2025-10-19,775,936,161,0.208,5,1956828,1997363,2525,2133,251,0.0994,-0.1553
newsale,THE HYDE,11 BALMORAL ROAD,03,10,Central Region,FH,12,2021-09-23,1249,1475,226,0.181,4,4031197,4429000,3229,3003,1760,0.5451,-0.0697
newsale,THE HYDE,11 BALMORAL ROAD,04,10,Central Region,FH,12,2022-07-16,818,980,161,0.197,9,2517360,2862090,3077,2922,2135,0.6938,-0.0505
newsale,THE HYDE,11 BALMORAL ROAD,05,10,Central Region,FH,12,2022-03-18,1249,1475,226,0.181,6,3894566,4375800,3119,2967,2129,0.6825,-0.0487
newsale,THE HYDE,11 BALMORAL ROAD,06,10,Central Region,FH,12,2022-02-27,495,603,108,0.217,6,1502084,1825000,3034,3028,3000,0.9889,-0.002
newsale,THE HYDE,11 BALMORAL ROAD,09,10,Central Region,FH,12,2022-08-09,549,689,140,0.255,9,1563660,2000000,2848,2903,3118,1.0947,0.0192
newsale,THE HYDE,11 BALMORAL ROAD,10,10,Central Region,FH,12,2020-01-15,818,980,161,0.197,3,2438352,2651616,2981,2707,1321,0.4431,-0.0918
newsale,THE HYDE,11 BALMORAL ROAD,11,10,Central Region,FH,12,2021-03-25,947,1130,183,0.193,5,3021696,3130000,3190,2769,592,0.1855,-0.1319
newsale,THE LAKEGARDEN RESIDENCES,80 YUAN CHING ROAD,01,22,West Region,LH,19,2025-04-16,926,1109,183,0.198,5,2017217,2323400,2179,2096,1673,0.7678,-0.0383
newsale,THE LAKEGARDEN RESIDENCES,80 YUAN CHING ROAD,02,22,West Region,LH,19,2026-05-05,1109,1292,183,0.165,15,2491867,2693000,2248,2085,1099,0.489,-0.0724
newsale,THE LAKEGARDEN RESIDENCES,80 YUAN CHING ROAD,03,22,West Region,LH,19,2025-04-01,527,635,108,0.204,5,1331286,1352400,2524,2129,196,0.0777,-0.1563
newsale,THE LAKEGARDEN RESIDENCES,80 YUAN CHING ROAD,04,22,West Region,LH,19,2025-05-05,678,797,118,0.175,5,1605396,1628000,2367,2044,191,0.0806,-0.1367
newsale,THE LAKEGARDEN RESIDENCES,80 YUAN CHING ROAD,07,22,West Region,LH,19,2023-08-05,732,893,161,0.221,7,1656886,1861400,2264,2083,1267,0.5596,-0.0796
newsale,THE LAKEGARDEN RESIDENCES,82 YUAN CHING ROAD,10,22,West Region,LH,19,2024-10-14,732,893,161,0.221,3,1661465,1788700,2270,2002,788,0.3472,-0.118
newsale,THE LAKEGARDEN RESIDENCES,82 YUAN CHING ROAD,13,22,West Region,LH,19,2026-01-26,678,797,118,0.175,5,1640688,1668000,2419,2094,231,0.0953,-0.1345
newsale,THE LAKEGARDEN RESIDENCES,82 YUAN CHING ROAD,15,22,West Region,LH,19,2025-11-20,1012,1216,205,0.202,13,2288000,2418000,2261,1988,636,0.2811,-0.1209
newsale,THE LAKEGARDEN RESIDENCES,82 YUAN CHING ROAD,16,22,West Region,LH,19,2024-07-06,775,936,161,0.208,7,1732328,1778000,2235,1899,283,0.1266,-0.1506
newsale,THE LAKEGARDEN RESIDENCES,82 YUAN CHING ROAD,18,22,West Region,LH,19,2025-09-12,1550,2260,710,0.458,11,3550624,4380000,2291,1938,1167,0.5096,-0.1541
newsale,THE LILIUM,31 HOW SUN ROAD,02,19,North East Region,FH,5,2023-04-14,1292,1916,624,0.483,3,2539412,3278000,1966,1711,1183,0.6018,-0.1298
newsale,THE LILIUM,33 HOW SUN ROAD,11,19,North East Region,FH,5,2023-03-15,1227,1841,614,0.5,3,2255904,3311959,1838,1799,1721,0.9363,-0.0212
newsale,THE M,30 MIDDLE ROAD,02,07,Central Region,LH,20,2020-10-14,904,1012,108,0.119,16,2272874,2500000,2514,2471,2110,0.8394,-0.0171
newsale,THE M,30 MIDDLE ROAD,03,07,Central Region,LH,20,2021-09-10,592,732,140,0.236,3,1681944,1708000,2841,2333,186,0.0655,-0.1786
newsale,THE M,30 MIDDLE ROAD,04,07,Central Region,LH,20,2021-06-13,592,732,140,0.236,5,1681944,1740500,2841,2378,418,0.1473,-0.163
newsale,THE M,30 MIDDLE ROAD,05,07,Central Region,LH,20,2023-09-20,635,743,108,0.169,3,1905592,1981000,3001,2667,701,0.2335,-0.1111
newsale,THE M,30 MIDDLE ROAD,07,07,Central Region,LH,20,2020-02-28,484,624,140,0.289,15,1270654,1489000,2623,2385,1560,0.5948,-0.0908
newsale,THE M,36 MIDDLE ROAD,31,07,Central Region,LH,20,2020-02-22,431,560,129,0.3,16,1109267,1279900,2576,2287,1321,0.5127,-0.1124
newsale,THE M,36 MIDDLE ROAD,32,07,Central Region,LH,20,2023-10-31,667,840,172,0.258,4,2042572,2136000,3061,2544,542,0.1772,-0.1688
newsale,THE M,36 MIDDLE ROAD,34,07,Central Region,LH,20,2020-02-22,441,570,129,0.293,16,1185162,1332900,2685,2336,1144,0.4259,-0.13
newsale,THE M,38 MIDDLE ROAD,38,07,Central Region,LH,20,2022-04-11,614,764,151,0.246,4,1720240,1759000,2804,2302,257,0.0917,-0.1791
newsale,THE M,38 MIDDLE ROAD,39,07,Central Region,LH,20,2022-07-21,527,657,129,0.245,3,1451006,1650000,2751,2513,1541,0.56,-0.0865
newsale,THE M,38 MIDDLE ROAD,40,07,Central Region,LH,20,2022-08-29,527,657,129,0.245,3,1491840,1650000,2828,2513,1225,0.4329,-0.1115
newsale,THE M,38 MIDDLE ROAD,41,07,Central Region,LH,20,2022-08-11,527,657,129,0.245,3,1469462,1650000,2786,2513,1398,0.5017,-0.098
newsale,THE M,38 MIDDLE ROAD,45,07,Central Region,LH,20,2020-03-10,463,592,129,0.279,16,1220369,1415200,2637,2390,1508,0.5721,-0.0934
newsale,THE MYST,800 UPPER BUKIT TIMAH ROAD,02,23,West Region,LH,24,2025-05-22,1033,1227,194,0.188,5,2232152,2364000,2160,1926,680,0.315,-0.1082
newsale,THE MYST,800 UPPER BUKIT TIMAH ROAD,04,23,West Region,LH,24,2025-02-27,850,1023,172,0.203,6,1922028,2058000,2260,2013,790,0.3493,-0.1096
newsale,THE MYST,800 UPPER BUKIT TIMAH ROAD,07,23,West Region,LH,24,2025-01-10,915,1066,151,0.165,9,2023680,2160000,2212,2027,905,0.409,-0.0836
newsale,THE MYST,802 UPPER BUKIT TIMAH ROAD,09,23,West Region,LH,24,2025-11-27,678,840,161,0.238,3,1614816,1714000,2381,2041,614,0.258,-0.1427
newsale,THE MYST,802 UPPER BUKIT TIMAH ROAD,11,23,West Region,LH,24,2026-01-11,1163,1378,215,0.185,7,2486152,2604000,2139,1890,547,0.256,-0.1163
newsale,THE MYST,802 UPPER BUKIT TIMAH ROAD,13,23,West Region,LH,24,2024-10-19,517,657,140,0.271,3,1241724,1342000,2403,2044,717,0.2982,-0.1496
newsale,THE PANORAMA,8 ANG MO KIO AVENUE 2,03,20,North East Region,LH,20,2016-09-19,1561,2379,818,0.524,3,2164080,3000000,1387,1261,1022,0.737,-0.0905
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,16,13,Central Region,LH,18,2016-01-20,775,1163,388,0.5,14,1164926,1238000,1503,1065,189,0.1255,-0.2915
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,17,13,Central Region,LH,18,2015-12-12,484,700,215,0.444,14,775060,818000,1600,1169,199,0.1247,-0.2693
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,18,13,Central Region,LH,18,2016-03-12,441,592,151,0.341,14,715632,754000,1622,1274,255,0.157,-0.2146
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,19,13,Central Region,LH,18,2015-12-12,840,1259,420,0.5,14,1226210,1311000,1460,1041,202,0.1383,-0.2872
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,20,13,Central Region,LH,18,2016-03-15,840,1259,420,0.5,14,1195310,1281000,1424,1017,204,0.1434,-0.2855
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,21,13,Central Region,LH,18,2015-11-28,581,883,301,0.519,14,860046,925000,1480,1048,216,0.1457,-0.2917
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,22,13,Central Region,LH,18,2015-11-29,581,883,301,0.519,14,860046,925000,1480,1048,216,0.1457,-0.2917
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,23,13,Central Region,LH,18,2015-12-01,441,592,151,0.341,14,676192,709000,1532,1198,218,0.1421,-0.2184
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,24,13,Central Region,LH,18,2015-12-09,441,592,151,0.341,13,675960,709000,1532,1198,219,0.1431,-0.2181
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,25,13,Central Region,LH,18,2015-12-23,581,883,301,0.519,14,860046,925000,1480,1048,216,0.1457,-0.2917
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,26,13,Central Region,LH,18,2015-12-20,581,883,301,0.519,13,859656,925000,1479,1048,217,0.1466,-0.2914
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,27,13,Central Region,LH,18,2015-12-09,441,592,151,0.341,13,676424,709000,1533,1198,216,0.141,-0.2187
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,28,13,Central Region,LH,18,2016-05-13,840,1259,420,0.5,14,1204006,1296000,1434,1029,219,0.1528,-0.2824
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,29,13,Central Region,LH,18,2015-11-28,775,1152,377,0.486,14,1126300,1205000,1453,1046,209,0.1437,-0.2801
newsale,THE POIZ RESIDENCES,10 MEYAPPA CHETTIAR ROAD,30,13,Central Region,LH,18,2015-11-29,527,775,248,0.469,14,828492,858480,1571,1108,121,0.0771,-0.2948
newsale,THE POIZ RESIDENCES,12 MEYAPPA CHETTIAR ROAD,32,13,Central Region,LH,18,2016-07-16,527,807,280,0.531,12,830544,884000,1575,1095,191,0.1213,-0.3046
newsale,THE POIZ RESIDENCES,12 MEYAPPA CHETTIAR ROAD,33,13,Central Region,LH,18,2016-05-20,527,807,280,0.531,13,830624,884000,1575,1095,191,0.1211,-0.3047
newsale,THE POIZ RESIDENCES,12 MEYAPPA CHETTIAR ROAD,38,13,Central Region,LH,18,2016-12-06,420,592,172,0.41,12,663306,700000,1580,1182,213,0.1348,-0.2517
newsale,THE POIZ RESIDENCES,12 MEYAPPA CHETTIAR ROAD,39,13,Central Region,LH,18,2017-02-04,420,592,172,0.41,5,655860,692000,1562,1169,210,0.1343,-0.2518
newsale,THE POIZ RESIDENCES,12 MEYAPPA CHETTIAR ROAD,40,13,Central Region,LH,18,2017-03-24,420,592,172,0.41,11,655360,692000,1561,1169,213,0.1363,-0.2513
newsale,THE POIZ RESIDENCES,12 MEYAPPA CHETTIAR ROAD,41,13,Central Region,LH,18,2017-03-25,420,592,172,0.41,12,655098,692000,1561,1169,214,0.1373,-0.251
newsale,THE POIZ RESIDENCES,12 MEYAPPA CHETTIAR ROAD,42,13,Central Region,LH,18,2016-07-23,420,592,172,0.41,12,654562,692000,1559,1169,217,0.1394,-0.2503
newsale,THE POIZ RESIDENCES,12 MEYAPPA CHETTIAR ROAD,43,13,Central Region,LH,18,2016-03-18,420,592,172,0.41,10,654002,692000,1558,1169,221,0.1416,-0.2497
newsale,THE POIZ RESIDENCES,12 MEYAPPA CHETTIAR ROAD,44,13,Central Region,LH,18,2017-02-09,420,592,172,0.41,11,655360,692000,1561,1169,213,0.1363,-0.2513
newsale,THE POIZ RESIDENCES,12 MEYAPPA CHETTIAR ROAD,46,13,Central Region,LH,18,2017-05-12,420,592,172,0.41,4,656562,692000,1564,1169,206,0.1316,-0.2526
newsale,THE POIZ RESIDENCES,12 MEYAPPA CHETTIAR ROAD,47,13,Central Region,LH,18,2016-04-07,420,592,172,0.41,13,654836,692000,1560,1169,216,0.1383,-0.2507
newsale,THE POIZ RESIDENCES,12 MEYAPPA CHETTIAR ROAD,48,13,Central Region,LH,18,2016-02-25,420,592,172,0.41,13,654836,692000,1560,1169,216,0.1383,-0.2507
newsale,THE POIZ RESIDENCES,12 MEYAPPA CHETTIAR ROAD,49,13,Central Region,LH,18,2016-05-01,807,1249,441,0.547,13,1187340,1271000,1471,1018,190,0.1289,-0.3079
newsale,THE POIZ RESIDENCES,2 MEYAPPA CHETTIAR ROAD,01,13,Central Region,LH,18,2017-11-17,1152,1733,581,0.505,3,1599568,1758210,1389,1015,273,0.1965,-0.2695
newsale,THE POIZ RESIDENCES,2 MEYAPPA CHETTIAR ROAD,02,13,Central Region,LH,18,2017-07-11,1184,1765,581,0.491,9,1680640,1835460,1419,1040,266,0.1876,-0.2675
newsale,THE POIZ RESIDENCES,2 MEYAPPA CHETTIAR ROAD,03,13,Central Region,LH,18,2016-08-12,969,1442,474,0.489,14,1399250,1490000,1444,1033,192,0.1327,-0.2848
newsale,THE POIZ RESIDENCES,2 MEYAPPA CHETTIAR ROAD,04,13,Central Region,LH,18,2016-05-31,936,1410,474,0.506,14,1320730,1416000,1410,1004,201,0.1426,-0.288
newsale,THE QUINN,15 BARTLEY ROAD,30,19,North East Region,FH,5,2016-06-04,1066,1593,527,0.495,4,1645324,2220000,1544,1394,1090,0.7057,-0.0974
newsale,THE RAMFORD,6 RAMBAI ROAD,01,15,Central Region,FH,5,2019-02-01,1195,1701,506,0.423,3,1874880,2483000,1569,1460,1202,0.766,-0.0696
newsale,THE RAMFORD,6 RAMBAI ROAD,02,15,Central Region,FH,5,2019-03-07,1044,1528,484,0.464,3,1647564,2246000,1578,1469,1235,0.783,-0.0688
newsale,THE REEF AT KING'S DOCK,10 HARBOURFRONT AVENUE,20,04,Central Region,LH,10,2021-01-31,431,484,54,0.125,5,966818,1066000,2245,2201,1843,0.8207,-0.0199
newsale,THE REEF AT KING'S DOCK,20 HARBOURFRONT AVENUE,47,04,Central Region,LH,5,2021-02-08,1076,1281,205,0.19,4,2985041,3173987,2773,2478,924,0.3331,-0.1065
newsale,THE REEF AT KING'S DOCK,20 HARBOURFRONT AVENUE,48,04,Central Region,LH,5,2021-01-31,1216,1464,248,0.204,4,3441676,3697779,2830,2526,1034,0.3656,-0.1073
newsale,THE REEF AT KING'S DOCK,20 HARBOURFRONT AVENUE,59,04,Central Region,LH,5,2021-01-30,1216,1464,248,0.204,4,3317319,3547613,2727,2423,930,0.3411,-0.1114
newsale,THE REEF AT KING'S DOCK,20 HARBOURFRONT AVENUE,60,04,Central Region,LH,5,2021-01-30,1076,1281,205,0.19,4,2981599,3173987,2770,2478,941,0.3396,-0.1054
newsale,THE RESERVE RESIDENCES,15 JALAN ANAK BUKIT,115,21,Central Region,LH,32,2024-11-18,1625,2519,893,0.55,19,4309656,7823020,2652,3106,3932,1.4831,0.1714
newsale,THE RESERVE RESIDENCES,15 JALAN ANAK BUKIT,116,21,Central Region,LH,32,2024-04-02,1625,2519,893,0.55,14,4285794,7945200,2637,3154,4096,1.5534,0.1963
newsale,THE SANTORINI,23 TAMPINES STREET 86,16,18,East Region,LH,15,2016-06-13,1119,1604,484,0.433,4,1189572,1753000,1063,1093,1163,1.0946,0.0286
newsale,THE SANTORINI,29 TAMPINES STREET 86,27,18,East Region,LH,15,2016-09-23,1152,1572,420,0.364,5,1274344,1675080,1106,1066,955,0.8628,-0.0367
newsale,THE SANTORINI,29 TAMPINES STREET 86,28,18,East Region,LH,15,2017-07-12,1119,1507,388,0.346,14,1190797,1646000,1064,1092,1175,1.1043,0.0268
newsale,THE SKYWOODS,1 DAIRY FARM HEIGHTS,01,23,West Region,LH,15,2015-12-29,1044,1227,183,0.175,10,1293076,1427355,1238,1163,734,0.5925,-0.0608
newsale,THE SKYWOODS,1 DAIRY FARM HEIGHTS,02,23,West Region,LH,15,2015-04-15,1066,1292,226,0.212,6,1286199,1472900,1207,1140,826,0.6843,-0.0552
newsale,THE SKYWOODS,1 DAIRY FARM HEIGHTS,03,23,West Region,LH,15,2015-05-14,1012,1292,280,0.277,6,1264662,1463000,1250,1133,709,0.567,-0.0938
newsale,THE SKYWOODS,1 DAIRY FARM HEIGHTS,04,23,West Region,LH,15,2016-02-16,990,1227,237,0.239,10,1246861,1414551,1259,1153,708,0.5624,-0.0844
newsale,THE SKYWOODS,11 DAIRY FARM HEIGHTS,25,23,West Region,LH,15,2015-03-10,1173,1389,215,0.183,10,1320707,1508100,1126,1086,870,0.7733,-0.0351
newsale,THE SKYWOODS,11 DAIRY FARM HEIGHTS,26,23,West Region,LH,15,2015-05-14,1249,1475,226,0.181,6,1427349,1647800,1143,1117,975,0.8531,-0.0225
newsale,THE SKYWOODS,11 DAIRY FARM HEIGHTS,27,23,West Region,LH,15,2015-06-10,1012,1292,280,0.277,10,1263315,1430016,1249,1107,596,0.4771,-0.1133
newsale,THE SKYWOODS,11 DAIRY FARM HEIGHTS,28,23,West Region,LH,15,2016-02-23,990,1195,205,0.207,13,1217952,1365000,1230,1142,719,0.5846,-0.0711
newsale,THE SKYWOODS,3 DAIRY FARM HEIGHTS,05,23,West Region,LH,15,2015-11-13,1044,1227,183,0.175,5,1292556,1420000,1238,1157,696,0.5626,-0.0652
newsale,THE SKYWOODS,3 DAIRY FARM HEIGHTS,08,23,West Region,LH,15,2016-02-15,947,1173,226,0.239,11,1236233,1413300,1305,1205,783,0.6002,-0.077
newsale,THE SKYWOODS,5 DAIRY FARM HEIGHTS,09,23,West Region,LH,15,2015-04-10,872,1087,215,0.247,7,1160974,1331500,1332,1225,792,0.5949,-0.0802
newsale,THE SKYWOODS,5 DAIRY FARM HEIGHTS,10,23,West Region,LH,15,2016-04-11,1012,1292,280,0.277,4,1209509,1397200,1195,1082,671,0.561,-0.0951
newsale,THE SKYWOODS,5 DAIRY FARM HEIGHTS,11,23,West Region,LH,15,2015-08-24,1249,1475,226,0.181,10,1490222,1604800,1193,1088,507,0.4247,-0.0882
newsale,THE SKYWOODS,5 DAIRY FARM HEIGHTS,12,23,West Region,LH,15,2015-06-05,872,1098,226,0.259,7,1153301,1319297,1323,1202,734,0.5551,-0.0916
newsale,THE SKYWOODS,7 DAIRY FARM HEIGHTS,13,23,West Region,LH,15,2016-05-25,915,1163,248,0.271,7,1196810,1365051,1308,1174,680,0.5195,-0.1023
newsale,THE SKYWOODS,7 DAIRY FARM HEIGHTS,19,23,West Region,LH,15,2015-04-08,527,592,65,0.122,3,726867,760190,1378,1284,516,0.3744,-0.0682
newsale,THE SKYWOODS,9 DAIRY FARM HEIGHTS,21,23,West Region,LH,15,2016-04-12,947,1163,215,0.227,8,1169838,1300000,1235,1118,605,0.4896,-0.0945
newsale,THE SKYWOODS,9 DAIRY FARM HEIGHTS,23,23,West Region,LH,15,2015-06-24,1292,1625,334,0.258,12,1551754,1759600,1201,1083,623,0.5185,-0.0989
newsale,THE SKYWOODS,9 DAIRY FARM HEIGHTS,24,23,West Region,LH,15,2016-02-29,947,1163,215,0.227,13,1149120,1293200,1213,1112,669,0.5517,-0.083
newsale,THE TAPESTRY,51 TAMPINES STREET 86,04,18,East Region,LH,15,2020-11-16,603,743,140,0.232,3,876083,935550,1453,1260,425,0.2924,-0.1333
newsale,THE TAPESTRY,51 TAMPINES STREET 86,05,18,East Region,LH,15,2020-07-20,603,743,140,0.232,4,875772,935550,1453,1260,427,0.294,-0.133
newsale,THE TAPESTRY,51 TAMPINES STREET 86,12,18,East Region,LH,15,2018-05-05,474,603,129,0.273,14,697123,750870,1472,1246,416,0.2827,-0.1537
newsale,THE TAPESTRY,53 TAMPINES STREET 86,14,18,East Region,LH,15,2020-11-12,603,743,140,0.232,5,885298,945270,1469,1273,429,0.2918,-0.1334
newsale,THE TAPESTRY,53 TAMPINES STREET 86,15,18,East Region,LH,15,2018-06-30,1130,1346,215,0.19,5,1446755,1531200,1280,1138,392,0.3064,-0.111
newsale,THE TAPESTRY,53 TAMPINES STREET 86,16,18,East Region,LH,15,2019-03-17,1130,1346,215,0.19,10,1494855,1560060,1323,1159,303,0.229,-0.1234
newsale,THE TAPESTRY,53 TAMPINES STREET 86,20,18,East Region,LH,15,2020-02-18,990,1173,183,0.185,11,1281465,1342170,1294,1144,332,0.2564,-0.116
newsale,THE TAPESTRY,53 TAMPINES STREET 86,21,18,East Region,LH,15,2020-07-09,603,743,140,0.232,5,892296,943650,1480,1271,367,0.2479,-0.1417
newsale,THE TAPESTRY,55 TAMPINES STREET 86,22,18,East Region,LH,15,2020-06-14,926,1098,172,0.186,7,1276976,1339060,1379,1220,360,0.2613,-0.1159
newsale,THE TAPESTRY,55 TAMPINES STREET 86,23,18,East Region,LH,15,2018-12-14,1765,1991,226,0.128,3,2233638,2340900,1265,1176,475,0.375,-0.0709
newsale,THE TAPESTRY,55 TAMPINES STREET 86,24,18,East Region,LH,15,2019-06-22,1485,1668,183,0.123,9,1821418,1871910,1226,1122,276,0.225,-0.085
newsale,THE TAPESTRY,55 TAMPINES STREET 86,25,18,East Region,LH,15,2020-06-02,926,1098,172,0.186,11,1263237,1327590,1365,1209,374,0.2738,-0.1139
newsale,THE TAPESTRY,57 TAMPINES STREET 86,26,18,East Region,LH,15,2020-04-03,926,1098,172,0.186,5,1271182,1334070,1373,1215,365,0.2659,-0.1152
newsale,THE TAPESTRY,57 TAMPINES STREET 86,27,18,East Region,LH,15,2018-03-24,1432,1615,183,0.128,14,1757753,1785600,1228,1106,152,0.1239,-0.0993
newsale,THE TAPESTRY,57 TAMPINES STREET 86,28,18,East Region,LH,15,2018-05-01,1432,1615,183,0.128,13,1792028,1843560,1252,1142,282,0.225,-0.0878
newsale,THE TAPESTRY,57 TAMPINES STREET 86,29,18,East Region,LH,15,2020-07-07,926,1098,172,0.186,14,1279262,1343980,1382,1224,376,0.2719,-0.1142
newsale,THE TAPESTRY,59 TAMPINES STREET 86,30,18,East Region,LH,15,2020-05-29,603,743,140,0.232,5,895604,947100,1486,1275,368,0.2477,-0.1418
newsale,THE TAPESTRY,59 TAMPINES STREET 86,31,18,East Region,LH,15,2018-07-05,1130,1346,215,0.19,8,1448378,1512800,1282,1124,299,0.2335,-0.1226
newsale,THE TAPESTRY,59 TAMPINES STREET 86,32,18,East Region,LH,15,2018-03-24,1130,1346,215,0.19,11,1543530,1588800,1366,1181,210,0.154,-0.1354
newsale,THE TAPESTRY,59 TAMPINES STREET 86,33,18,East Region,LH,15,2018-03-24,700,818,118,0.169,13,1017309,1059200,1454,1295,354,0.2433,-0.1095
